item_id,order_id,service_name,category,quantity,unit_price,labor_hours,discount_pct,line_total
408,256,Windshield Wiper Replacement,Maintenance,1,29.42,0.2,0,29.42
409,256,Brake Pad Replacement,Repair,1,171.52,1.5,0,171.52
410,257,Suspension Repair,Repair,1,314.2,3.0,0,314.2
411,257,Engine Diagnostic,Diagnostic,1,92.99,1.0,0,92.99
412,257,AC Recharge,Repair,1,134.72,1.0,0,134.72
413,257,Brake Pad Replacement,Repair,1,188.71,1.5,0,188.71
414,258,Transmission Service,Repair,1,267.44,2.5,5,254.07
415,258,Oil Change,Maintenance,1,49.38,0.5,0,49.38
416,260,Tire Rotation,Maintenance,1,25.62,0.4,0,25.62
417,261,Wheel Alignment,Maintenance,1,82.96,1.0,0,82.96
418,261,Spark Plug Replacement,Repair,1,134.46,1.2,0,134.46
419,265,AC Recharge,Repair,1,125.61,1.0,0,125.61
420,267,Wheel Alignment,Maintenance,2,97.77,1.0,0,195.54
421,267,Oil Change,Maintenance,1,45.36,0.5,5,43.09
422,270,Battery Replacement,Repair,1,139.78,0.5,10,125.8
423,270,Tire Replacement (set of 4),Repair,1,601.99,1.5,15,511.69
424,271,Full Inspection,Diagnostic,1,59.45,0.8,15,50.53
425,271,Transmission Service,Repair,1,265.37,2.5,0,265.37
426,273,Wheel Alignment,Maintenance,1,93.84,1.0,0,93.84
427,274,Suspension Repair,Repair,1,316.49,3.0,0,316.49
428,275,AC Recharge,Repair,1,137.6,1.0,5,130.72
429,277,Tire Replacement (set of 4),Repair,1,651.9,1.5,0,651.9
430,280,Oil Change,Maintenance,1,43.17,0.5,0,43.17
431,281,Brake Pad Replacement,Repair,1,166.58,1.5,0,166.58
432,281,Coolant Flush,Maintenance,1,89.13,1.0,0,89.13
433,282,Wheel Alignment,Maintenance,1,86.53,1.0,0,86.53
434,283,Full Inspection,Diagnostic,1,56.41,0.8,0,56.41
435,283,Brake Pad Replacement,Repair,1,170.4,1.5,0,170.4
436,284,Windshield Wiper Replacement,Maintenance,1,29.14,0.2,10,26.23
437,285,Tire Rotation,Maintenance,1,23.58,0.4,0,23.58
438,286,Suspension Repair,Repair,1,359.74,3.0,0,359.74
439,287,Transmission Service,Repair,1,230.01,2.5,0,230.01
440,288,Suspension Repair,Repair,1,329.96,3.0,5,313.46
441,289,Tire Replacement (set of 4),Repair,1,621.61,1.5,0,621.61
442,290,Windshield Wiper Replacement,Maintenance,2,34.37,0.2,0,68.74
443,291,Windshield Wiper Replacement,Maintenance,2,27.84,0.2,0,55.68
444,292,Brake Pad Replacement,Repair,1,179.9,1.5,15,152.92
445,292,Tire Rotation,Maintenance,2,28.56,0.4,5,54.26
446,293,Tire Replacement (set of 4),Repair,1,692.15,1.5,0,692.15
447,294,Battery Replacement,Repair,1,165.64,0.5,0,165.64
448,295,Oil Change,Maintenance,2,43.4,0.5,5,82.46
449,297,Spark Plug Replacement,Repair,1,122.55,1.2,0,122.55
450,298,Transmission Service,Repair,1,266.79,2.5,0,266.79
451,298,Suspension Repair,Repair,1,362.35,3.0,15,308.0
452,299,AC Recharge,Repair,1,124.7,1.0,0,124.7
453,300,Full Inspection,Diagnostic,1,62.57,0.8,0,62.57
454,301,Tire Replacement (set of 4),Repair,1,601.4,1.5,5,571.33
455,302,Oil Change,Maintenance,1,49.16,0.5,5,46.7
456,303,Wheel Alignment,Maintenance,1,85.21,1.0,0,85.21
457,303,Tire Replacement (set of 4),Repair,1,608.17,1.5,15,516.94
458,304,Full Inspection,Diagnostic,1,60.38,0.8,0,60.38
459,304,Engine Diagnostic,Diagnostic,1,102.69,1.0,0,102.69
460,305,AC Recharge,Repair,1,115.27,1.0,0,115.27
461,305,Engine Diagnostic,Diagnostic,1,92.87,1.0,0,92.87
462,305,Wheel Alignment,Maintenance,2,94.74,1.0,10,170.53
463,305,Spark Plug Replacement,Repair,1,126.38,1.2,5,120.06
464,307,Suspension Repair,Repair,1,334.5,3.0,5,317.77
465,307,Spark Plug Replacement,Repair,1,122.02,1.2,0,122.02
466,307,Engine Diagnostic,Diagnostic,1,102.03,1.0,0,102.03
467,307,AC Recharge,Repair,1,123.98,1.0,0,123.98
468,308,Engine Diagnostic,Diagnostic,1,91.3,1.0,0,91.3
469,308,Battery Replacement,Repair,1,147.62,0.5,0,147.62
470,308,AC Recharge,Repair,1,112.03,1.0,0,112.03
471,308,Windshield Wiper Replacement,Maintenance,1,27.48,0.2,0,27.48
472,309,Tire Replacement (set of 4),Repair,1,711.44,1.5,0,711.44
473,310,Spark Plug Replacement,Repair,1,127.48,1.2,0,127.48
474,310,AC Recharge,Repair,1,132.3,1.0,0,132.3
475,311,Tire Rotation,Maintenance,1,24.09,0.4,0,24.09
476,311,Coolant Flush,Maintenance,1,101.69,1.0,0,101.69
477,313,Wheel Alignment,Maintenance,2,98.11,1.0,0,196.22
478,313,Tire Rotation,Maintenance,1,26.22,0.4,0,26.22
479,313,Suspension Repair,Repair,1,325.73,3.0,0,325.73
480,314,Full Inspection,Diagnostic,1,60.18,0.8,5,57.17
481,315,Suspension Repair,Repair,1,315.91,3.0,15,268.52
482,316,Coolant Flush,Maintenance,1,107.58,1.0,0,107.58
483,316,AC Recharge,Repair,1,132.92,1.0,10,119.63
484,316,Transmission Service,Repair,1,285.31,2.5,0,285.31
485,316,Tire Rotation,Maintenance,1,23.28,0.4,0,23.28
486,319,Windshield Wiper Replacement,Maintenance,2,32.48,0.2,15,55.22
487,319,Suspension Repair,Repair,1,363.07,3.0,0,363.07
488,319,Transmission Service,Repair,1,236.33,2.5,5,224.51
489,319,Tire Rotation,Maintenance,1,22.92,0.4,10,20.63
490,320,Oil Change,Maintenance,2,48.84,0.5,15,83.03
491,321,Battery Replacement,Repair,1,156.54,0.5,0,156.54
492,322,AC Recharge,Repair,1,133.25,1.0,0,133.25
493,322,Spark Plug Replacement,Repair,1,121.54,1.2,15,103.31
494,325,Brake Pad Replacement,Repair,1,197.79,1.5,0,197.79
495,325,Oil Change,Maintenance,1,42.77,0.5,0,42.77
496,327,Brake Pad Replacement,Repair,1,169.36,1.5,0,169.36
497,327,Transmission Service,Repair,1,235.27,2.5,0,235.27
498,328,Transmission Service,Repair,1,275.91,2.5,0,275.91
499,328,Full Inspection,Diagnostic,1,63.98,0.8,15,54.38
500,330,Engine Diagnostic,Diagnostic,1,103.08,1.0,15,87.62
501,331,Windshield Wiper Replacement,Maintenance,1,29.69,0.2,0,29.69
502,331,Wheel Alignment,Maintenance,1,100.74,1.0,5,95.7
503,331,Brake Pad Replacement,Repair,1,179.66,1.5,0,179.66
504,332,Engine Diagnostic,Diagnostic,1,110.41,1.0,0,110.41
505,332,AC Recharge,Repair,1,121.17,1.0,0,121.17
506,333,Transmission Service,Repair,1,248.56,2.5,0,248.56
507,334,Suspension Repair,Repair,1,325.01,3.0,0,325.01
508,334,Windshield Wiper Replacement,Maintenance,1,29.26,0.2,0,29.26
509,335,Wheel Alignment,Maintenance,1,97.82,1.0,0,97.82
510,336,Coolant Flush,Maintenance,1,97.44,1.0,0,97.44
511,336,Battery Replacement,Repair,1,143.71,0.5,0,143.71
512,336,Transmission Service,Repair,1,281.22,2.5,10,253.1
513,337,Spark Plug Replacement,Repair,1,129.48,1.2,0,129.48
514,338,Suspension Repair,Repair,1,331.48,3.0,0,331.48
515,338,Engine Diagnostic,Diagnostic,1,112.66,1.0,0,112.66
516,338,Windshield Wiper Replacement,Maintenance,2,31.68,0.2,0,63.36
517,339,Tire Rotation,Maintenance,1,23.23,0.4,5,22.07
518,339,Coolant Flush,Maintenance,1,107.82,1.0,5,102.43
519,340,Tire Replacement (set of 4),Repair,1,655.29,1.5,0,655.29
520,341,Brake Pad Replacement,Repair,1,177.07,1.5,0,177.07
521,341,Transmission Service,Repair,1,233.7,2.5,0,233.7
522,341,Battery Replacement,Repair,1,164.78,0.5,0,164.78
523,341,Spark Plug Replacement,Repair,1,137.15,1.2,0,137.15
524,342,Windshield Wiper Replacement,Maintenance,2,31.0,0.2,10,55.8
525,342,Transmission Service,Repair,1,280.87,2.5,0,280.87
526,342,Suspension Repair,Repair,1,351.09,3.0,0,351.09
527,342,Spark Plug Replacement,Repair,1,121.93,1.2,10,109.74
528,343,Spark Plug Replacement,Repair,1,127.13,1.2,10,114.42
529,343,Transmission Service,Repair,1,240.53,2.5,0,240.53
530,344,Brake Pad Replacement,Repair,1,195.48,1.5,0,195.48
531,344,Full Inspection,Diagnostic,1,54.5,0.8,0,54.5
532,344,Wheel Alignment,Maintenance,1,93.82,1.0,0,93.82
533,345,Coolant Flush,Maintenance,1,103.61,1.0,0,103.61
534,346,Engine Diagnostic,Diagnostic,1,111.92,1.0,0,111.92
535,347,Windshield Wiper Replacement,Maintenance,1,29.57,0.2,0,29.57
536,348,Full Inspection,Diagnostic,1,66.32,0.8,0,66.32
537,350,Engine Diagnostic,Diagnostic,1,92.77,1.0,0,92.77
538,350,Wheel Alignment,Maintenance,1,100.05,1.0,0,100.05
539,350,Suspension Repair,Repair,1,298.2,3.0,0,298.2
540,351,Windshield Wiper Replacement,Maintenance,1,29.98,0.2,0,29.98
541,351,Coolant Flush,Maintenance,2,104.44,1.0,0,208.88
542,353,Coolant Flush,Maintenance,1,89.06,1.0,0,89.06
543,354,Suspension Repair,Repair,1,306.34,3.0,10,275.71
544,355,Tire Replacement (set of 4),Repair,1,669.95,1.5,0,669.95
545,355,Full Inspection,Diagnostic,1,64.8,0.8,0,64.8
546,356,Oil Change,Maintenance,1,47.71,0.5,0,47.71
547,356,Suspension Repair,Repair,1,343.52,3.0,5,326.34
548,356,Spark Plug Replacement,Repair,1,134.64,1.2,10,121.18
549,357,Windshield Wiper Replacement,Maintenance,2,28.89,0.2,5,54.89
550,357,Coolant Flush,Maintenance,1,93.71,1.0,0,93.71
551,358,Spark Plug Replacement,Repair,1,122.9,1.2,0,122.9
552,359,Suspension Repair,Repair,1,360.68,3.0,0,360.68
553,361,Suspension Repair,Repair,1,334.67,3.0,0,334.67
554,361,Oil Change,Maintenance,2,45.01,0.5,0,90.02
555,361,Wheel Alignment,Maintenance,1,91.4,1.0,0,91.4
556,363,AC Recharge,Repair,1,136.42,1.0,0,136.42
557,363,Oil Change,Maintenance,2,42.23,0.5,0,84.46
558,364,Tire Replacement (set of 4),Repair,1,648.87,1.5,0,648.87
559,365,Full Inspection,Diagnostic,1,61.59,0.8,15,52.35
560,366,Engine Diagnostic,Diagnostic,1,105.29,1.0,15,89.5
561,366,Tire Replacement (set of 4),Repair,1,560.81,1.5,0,560.81
562,367,Battery Replacement,Repair,1,167.7,0.5,0,167.7
563,367,Brake Pad Replacement,Repair,1,203.95,1.5,0,203.95
564,369,Tire Rotation,Maintenance,1,26.03,0.4,0,26.03
565,371,Spark Plug Replacement,Repair,1,139.64,1.2,0,139.64
566,371,Oil Change,Maintenance,1,50.88,0.5,0,50.88
567,372,Transmission Service,Repair,1,269.2,2.5,0,269.2
568,373,Battery Replacement,Repair,1,140.72,0.5,0,140.72
569,373,Suspension Repair,Repair,1,334.1,3.0,0,334.1
570,374,Spark Plug Replacement,Repair,1,136.72,1.2,0,136.72
571,374,Suspension Repair,Repair,1,321.93,3.0,0,321.93
572,376,Transmission Service,Repair,1,271.03,2.5,0,271.03
573,376,Engine Diagnostic,Diagnostic,1,113.36,1.0,0,113.36
574,377,Windshield Wiper Replacement,Maintenance,1,33.94,0.2,0,33.94
575,377,Tire Replacement (set of 4),Repair,1,627.88,1.5,5,596.49
576,377,Transmission Service,Repair,1,232.08,2.5,0,232.08
577,378,Oil Change,Maintenance,1,51.58,0.5,0,51.58
578,379,Suspension Repair,Repair,1,355.11,,10,319.6
579,379,Transmission Service,Repair,1,232.79,2.5,5,221.15
580,379,Wheel Alignment,Maintenance,1,101.72,1.0,0,101.72
581,380,Oil Change,Maintenance,1,50.29,0.5,0,50.29
582,380,Tire Replacement (set of 4),Repair,1,638.42,1.5,0,638.42
583,380,Transmission Service,Repair,1,261.95,2.5,0,261.95
584,381,Full Inspection,Diagnostic,1,59.99,0.8,15,50.99
585,382,Battery Replacement,Repair,1,137.05,0.5,0,137.05
586,383,Tire Rotation,Maintenance,1,24.59,0.4,10,22.13
587,384,Transmission Service,Repair,1,275.18,2.5,0,275.18
588,384,Suspension Repair,Repair,1,288.37,3.0,0,288.37
589,385,Wheel Alignment,Maintenance,1,88.5,1.0,0,88.5
590,385,Coolant Flush,Maintenance,1,94.96,1.0,0,94.96
591,385,Tire Rotation,Maintenance,1,25.86,0.4,0,25.86
592,386,Transmission Service,Repair,1,282.49,2.5,0,282.49
593,386,AC Recharge,Repair,1,118.39,1.0,0,118.39
594,387,Battery Replacement,Repair,1,148.01,0.5,0,148.01
595,387,Engine Diagnostic,Diagnostic,1,108.44,,10,97.6
596,387,Tire Replacement (set of 4),Repair,1,628.09,1.5,0,628.09
597,388,AC Recharge,Repair,1,114.74,1.0,0,114.74
598,389,Coolant Flush,Maintenance,2,96.25,1.0,0,192.5
599,390,Tire Replacement (set of 4),Repair,1,579.83,1.5,0,579.83
600,390,Full Inspection,Diagnostic,1,56.65,0.8,0,56.65
601,391,Transmission Service,Repair,1,256.15,2.5,0,256.15
602,392,Tire Replacement (set of 4),Repair,1,622.93,1.5,0,622.93
603,393,Spark Plug Replacement,Repair,1,146.73,1.2,0,146.73
604,393,Full Inspection,Diagnostic,1,59.44,0.8,0,59.44
605,393,Windshield Wiper Replacement,Maintenance,2,31.35,0.2,0,62.7
606,395,Tire Rotation,Maintenance,1,26.45,0.4,0,26.45
607,395,Wheel Alignment,Maintenance,2,81.29,1.0,5,154.45
608,395,Spark Plug Replacement,Repair,1,138.56,1.2,0,138.56
609,396,Wheel Alignment,Maintenance,2,85.01,1.0,10,153.02
610,397,Engine Diagnostic,Diagnostic,1,114.03,1.0,0,114.03
611,398,Tire Rotation,Maintenance,1,23.43,0.4,0,23.43
612,398,Suspension Repair,Repair,1,321.17,3.0,0,321.17
613,400,Coolant Flush,Maintenance,1,87.53,1.0,0,87.53
614,402,Wheel Alignment,Maintenance,2,103.43,1.0,0,206.86
615,402,Coolant Flush,Maintenance,1,97.43,1.0,0,97.43
616,404,Windshield Wiper Replacement,Maintenance,1,31.47,0.2,0,31.47
617,405,Engine Diagnostic,Diagnostic,1,91.68,1.0,5,87.1
618,405,Battery Replacement,Repair,1,163.12,0.5,10,146.81
619,406,Transmission Service,Repair,1,238.12,2.5,0,238.12
620,408,Transmission Service,Repair,1,281.13,2.5,5,267.07
621,409,AC Recharge,Repair,1,114.15,1.0,0,114.15
622,409,Brake Pad Replacement,Repair,1,170.58,1.5,0,170.58
623,409,Wheel Alignment,Maintenance,1,81.82,1.0,5,77.73
624,409,Windshield Wiper Replacement,Maintenance,2,30.54,0.2,0,61.08
625,410,Windshield Wiper Replacement,Maintenance,1,31.24,0.2,0,31.24
626,411,Brake Pad Replacement,Repair,1,164.96,,0,164.96
627,411,Oil Change,Maintenance,2,49.22,0.5,0,98.44
628,412,Brake Pad Replacement,Repair,1,182.4,1.5,0,182.4
629,413,Full Inspection,Diagnostic,1,61.87,0.8,0,61.87
630,414,Windshield Wiper Replacement,Maintenance,1,30.31,0.2,0,30.31
631,415,AC Recharge,Repair,1,120.02,1.0,0,120.02
632,415,Tire Replacement (set of 4),Repair,1,644.74,1.5,0,644.74
633,418,Windshield Wiper Replacement,Maintenance,1,28.16,0.2,0,28.16
634,418,Transmission Service,Repair,1,236.37,2.5,0,236.37
635,419,Full Inspection,Diagnostic,1,66.93,0.8,5,63.58
636,420,Coolant Flush,Maintenance,2,107.97,1.0,0,215.94
637,420,Engine Diagnostic,Diagnostic,1,99.33,1.0,0,99.33
638,421,Oil Change,Maintenance,1,43.55,0.5,0,43.55
639,422,Oil Change,Maintenance,1,47.74,0.5,0,47.74
640,423,Suspension Repair,Repair,1,320.7,3.0,0,320.7
641,424,Full Inspection,Diagnostic,1,54.38,0.8,0,54.38
642,426,Brake Pad Replacement,Repair,1,169.03,1.5,10,152.13
643,426,Tire Replacement (set of 4),Repair,1,668.98,1.5,10,602.08
644,427,Coolant Flush,Maintenance,1,101.15,1.0,0,101.15
645,427,Brake Pad Replacement,Repair,1,163.22,1.5,15,138.74
646,427,Spark Plug Replacement,Repair,1,124.21,1.2,5,118.0
647,428,Oil Change,Maintenance,1,43.1,0.5,15,36.64
648,429,Transmission Service,Repair,1,266.99,2.5,0,266.99
649,429,Spark Plug Replacement,Repair,1,117.64,1.2,0,117.64
650,429,Tire Rotation,Maintenance,1,23.15,0.4,0,23.15
651,429,Oil Change,Maintenance,2,49.5,0.5,0,99.0
652,430,Battery Replacement,Repair,1,141.7,0.5,10,127.53
653,430,AC Recharge,Repair,1,127.58,1.0,0,127.58
654,430,Tire Rotation,Maintenance,2,23.99,0.4,0,47.98
655,431,Full Inspection,Diagnostic,1,55.49,0.8,0,55.49
656,431,Oil Change,Maintenance,2,43.24,0.5,0,86.48
657,432,Battery Replacement,Repair,1,162.09,0.5,10,145.88
658,433,Spark Plug Replacement,Repair,1,144.81,1.2,15,123.09
659,433,Coolant Flush,Maintenance,2,105.22,1.0,5,199.92
660,434,Full Inspection,Diagnostic,1,59.96,0.8,0,59.96
661,434,Tire Replacement (set of 4),Repair,1,661.55,1.5,10,595.4
662,435,Tire Rotation,Maintenance,1,23.78,0.4,0,23.78
663,436,Windshield Wiper Replacement,Maintenance,2,29.2,,0,58.4
664,437,Battery Replacement,Repair,1,168.61,0.5,0,168.61
665,437,Spark Plug Replacement,Repair,1,117.42,1.2,10,105.68
666,438,Tire Rotation,Maintenance,1,23.03,0.4,0,23.03
667,438,Tire Replacement (set of 4),Repair,1,590.22,1.5,10,531.2
668,440,Suspension Repair,Repair,1,290.12,3.0,0,290.12
669,441,Brake Pad Replacement,Repair,1,170.16,1.5,0,170.16
670,441,Coolant Flush,Maintenance,1,99.35,1.0,0,99.35
671,441,Oil Change,Maintenance,1,45.24,0.5,0,45.24
672,443,Tire Replacement (set of 4),Repair,1,696.36,1.5,5,661.54
673,443,Oil Change,Maintenance,1,49.7,0.5,0,49.7
674,445,Windshield Wiper Replacement,Maintenance,1,29.56,0.2,0,29.56
675,446,Engine Diagnostic,Diagnostic,1,96.49,1.0,0,96.49
676,449,Wheel Alignment,Maintenance,1,89.54,1.0,0,89.54
677,450,Transmission Service,Repair,1,261.89,2.5,5,248.8
678,450,Battery Replacement,Repair,1,145.05,0.5,0,145.05
679,450,Tire Replacement (set of 4),Repair,1,654.74,1.5,10,589.27
680,450,Windshield Wiper Replacement,Maintenance,1,30.07,0.2,0,30.07
681,451,AC Recharge,Repair,1,124.56,1.0,0,124.56
682,451,Windshield Wiper Replacement,Maintenance,1,30.27,0.2,0,30.27
683,452,Transmission Service,Repair,1,243.4,2.5,0,243.4
684,452,AC Recharge,Repair,1,136.45,1.0,0,136.45
685,453,AC Recharge,Repair,1,130.91,1.0,0,130.91
686,453,Tire Rotation,Maintenance,1,23.38,0.4,0,23.38
687,453,Coolant Flush,Maintenance,1,106.13,1.0,15,90.21
688,453,Oil Change,Maintenance,1,45.98,0.5,0,45.98
689,454,Windshield Wiper Replacement,Maintenance,1,33.71,0.2,0,33.71
690,455,Battery Replacement,Repair,1,164.99,0.5,0,164.99
691,455,Suspension Repair,Repair,1,322.02,3.0,10,289.82
692,456,Tire Rotation,Maintenance,2,22.64,0.4,5,43.02
693,456,Windshield Wiper Replacement,Maintenance,1,29.02,0.2,10,26.12
694,457,Windshield Wiper Replacement,Maintenance,2,31.06,0.2,0,62.12
695,457,Tire Replacement (set of 4),Repair,1,656.19,1.5,5,623.38
696,457,Wheel Alignment,Maintenance,1,86.8,1.0,0,86.8
697,457,Coolant Flush,Maintenance,2,88.81,1.0,0,177.62
698,458,Transmission Service,Repair,1,277.18,2.5,0,277.18
699,458,Brake Pad Replacement,Repair,1,206.3,1.5,15,175.36
700,458,Tire Replacement (set of 4),Repair,1,639.48,1.5,0,639.48
701,459,Full Inspection,Diagnostic,1,56.58,0.8,0,56.58
702,460,Battery Replacement,Repair,1,145.21,0.5,10,130.69
703,460,Wheel Alignment,Maintenance,2,81.41,1.0,0,162.82
704,461,Tire Rotation,Maintenance,1,28.21,0.4,0,28.21
705,462,Engine Diagnostic,Diagnostic,1,92.94,1.0,15,79.0
706,462,Brake Pad Replacement,Repair,1,187.94,1.5,0,187.94
707,463,Brake Pad Replacement,Repair,1,174.33,1.5,0,174.33
708,464,Battery Replacement,Repair,1,155.78,0.5,0,155.78
709,465,AC Recharge,Repair,1,127.54,1.0,0,127.54
710,465,Spark Plug Replacement,Repair,1,143.97,1.2,0,143.97
711,466,Suspension Repair,Repair,1,304.51,3.0,0,304.51
712,467,Battery Replacement,Repair,1,135.41,0.5,0,135.41
713,469,Transmission Service,Repair,1,233.56,2.5,0,233.56
714,470,Battery Replacement,Repair,1,168.75,0.5,0,168.75
715,470,Suspension Repair,Repair,1,357.91,3.0,15,304.22
716,471,Suspension Repair,Repair,1,335.79,3.0,0,335.79
717,472,Engine Diagnostic,Diagnostic,1,105.01,1.0,10,94.51
718,472,Battery Replacement,Repair,1,159.94,0.5,0,159.94
719,474,Spark Plug Replacement,Repair,1,122.7,1.2,0,122.7
720,474,Windshield Wiper Replacement,Maintenance,1,33.86,0.2,0,33.86
721,474,Brake Pad Replacement,Repair,1,180.84,1.5,0,180.84
722,475,AC Recharge,Repair,1,119.49,1.0,5,113.52
723,476,Coolant Flush,Maintenance,1,97.82,1.0,10,88.04
724,476,Brake Pad Replacement,Repair,1,164.11,1.5,0,164.11
725,476,Oil Change,Maintenance,2,42.37,0.5,0,84.74
726,477,Suspension Repair,Repair,1,347.04,3.0,10,312.34
727,477,Engine Diagnostic,Diagnostic,1,92.07,1.0,0,92.07
728,477,Windshield Wiper Replacement,Maintenance,1,31.52,0.2,0,31.52
729,479,Tire Replacement (set of 4),Repair,1,596.03,1.5,15,506.63
730,479,AC Recharge,Repair,1,119.68,1.0,15,101.73
731,479,Wheel Alignment,Maintenance,1,87.5,1.0,10,78.75
732,479,Coolant Flush,Maintenance,1,93.95,1.0,0,93.95
733,480,Tire Rotation,Maintenance,1,26.99,0.4,10,24.29
734,481,Wheel Alignment,Maintenance,1,87.69,1.0,0,87.69
735,481,Tire Rotation,Maintenance,2,26.04,0.4,0,52.08
736,483,Coolant Flush,Maintenance,1,96.81,1.0,0,96.81
737,483,AC Recharge,Repair,1,127.91,1.0,0,127.91
738,484,Engine Diagnostic,Diagnostic,1,113.42,1.0,0,113.42
739,484,Wheel Alignment,Maintenance,2,97.48,1.0,0,194.96
740,484,Tire Replacement (set of 4),Repair,1,591.32,1.5,0,591.32
741,485,Transmission Service,Repair,1,226.95,2.5,0,226.95
742,485,Oil Change,Maintenance,1,43.45,0.5,0,43.45
743,485,Battery Replacement,Repair,1,157.32,0.5,0,157.32
744,485,Coolant Flush,Maintenance,1,86.72,1.0,0,86.72
745,486,Windshield Wiper Replacement,Maintenance,1,30.72,0.2,5,29.18
746,487,Battery Replacement,Repair,1,157.38,0.5,0,157.38
747,488,Wheel Alignment,Maintenance,1,88.52,1.0,0,88.52
748,489,Coolant Flush,Maintenance,2,103.81,1.0,0,207.62
749,489,Wheel Alignment,Maintenance,1,83.4,1.0,5,79.23
750,489,Transmission Service,Repair,1,229.7,2.5,5,218.21
751,490,Tire Replacement (set of 4),Repair,1,670.87,1.5,0,670.87
752,490,Engine Diagnostic,Diagnostic,1,102.39,1.0,0,102.39
753,490,Brake Pad Replacement,Repair,1,192.98,1.5,0,192.98
754,490,AC Recharge,Repair,1,121.04,1.0,0,121.04
755,492,Windshield Wiper Replacement,Maintenance,2,28.85,0.2,5,54.82
756,494,Oil Change,Maintenance,1,49.71,0.5,0,49.71
757,494,Battery Replacement,Repair,1,164.98,0.5,0,164.98
758,494,Tire Replacement (set of 4),Repair,1,665.68,1.5,0,665.68
759,495,Wheel Alignment,Maintenance,2,87.12,1.0,0,174.24
760,495,Suspension Repair,Repair,1,335.22,3.0,0,335.22
761,497,Windshield Wiper Replacement,Maintenance,1,29.71,0.2,10,26.74
762,497,Tire Rotation,Maintenance,1,23.07,0.4,15,19.61
763,498,Brake Pad Replacement,Repair,1,203.28,1.5,0,203.28
764,498,Windshield Wiper Replacement,Maintenance,1,28.03,0.2,0,28.03
765,498,Oil Change,Maintenance,1,51.19,0.5,0,51.19
766,499,Engine Diagnostic,Diagnostic,1,101.15,1.0,0,101.15
767,499,Suspension Repair,Repair,1,302.81,3.0,0,302.81
768,500,Oil Change,Maintenance,1,46.6,0.5,0,46.6
769,501,Full Inspection,Diagnostic,1,67.09,0.8,0,67.09
770,502,Coolant Flush,Maintenance,1,102.89,1.0,0,102.89
771,503,AC Recharge,Repair,1,132.2,1.0,15,112.37
772,504,Oil Change,Maintenance,1,47.91,0.5,0,47.91
773,504,Full Inspection,Diagnostic,1,64.38,0.8,0,64.38
774,505,Coolant Flush,Maintenance,2,105.67,1.0,10,190.21
775,505,Oil Change,Maintenance,1,43.31,0.5,0,43.31
776,506,Oil Change,Maintenance,1,46.01,0.5,0,46.01
777,506,Windshield Wiper Replacement,Maintenance,1,28.66,0.2,0,28.66
778,506,Suspension Repair,Repair,1,367.01,3.0,10,330.31
779,507,AC Recharge,Repair,1,136.32,1.0,0,136.32
780,508,Spark Plug Replacement,Repair,1,118.28,1.2,10,106.45
781,509,Spark Plug Replacement,Repair,1,139.93,1.2,0,139.93
782,509,Windshield Wiper Replacement,Maintenance,1,33.94,0.2,0,33.94
783,510,Tire Rotation,Maintenance,1,23.63,0.4,0,23.63
784,510,Coolant Flush,Maintenance,1,98.99,1.0,0,98.99
785,511,Brake Pad Replacement,Repair,1,203.2,1.5,0,203.2
786,511,Windshield Wiper Replacement,Maintenance,1,27.25,0.2,0,27.25
787,511,Tire Rotation,Maintenance,1,26.86,,0,26.86
788,512,Oil Change,Maintenance,1,43.85,0.5,10,39.47
789,513,Brake Pad Replacement,Repair,1,203.6,1.5,10,183.24
