order_id,customer_id,vehicle_id,branch_id,employee_id,order_date,status,payment_method,customer_rating
472,363,416,9,32,2024-05-22,Completed,Debit Card,
473,2956,1724,10,166,2023-05-20,Cancelled,,
474,2451,834,8,64,2025-10-08,Completed,Financing,1.0
475,196,373,11,8,2023-11-20,Completed,Debit Card,
476,1121,3131,6,161,2024-01-05,Completed,Financing,
477,2749,623,4,63,2023-05-30,In Progress,Insurance,
478,514,2610,11,75,2024-03-20,Cancelled,,
479,1929,2432,9,125,2023-12-30,Completed,Debit Card,
480,1864,2437,7,29,2025-09-18,Completed,Cash,2.0
481,390,401,11,82,2025-07-23,Completed,Financing,1.0
482,1684,32,12,168,2023-01-12,Cancelled,,
483,233,3080,12,97,2023-06-12,In Progress,Debit Card,
484,1482,3363,3,136,2024-08-25,In Progress,Debit Card,
485,704,3212,9,19,2025-09-12,Completed,Insurance,
486,441,2535,2,161,2023-08-21,Completed,Financing,2.0
487,1947,1977,3,9,2025-12-27,In Progress,Credit Card,
488,2507,191,10,134,05/01/2024,Completed,Financing,2.0
489,367,1160,11,53,2023-08-22,Completed,Insurance,1.0
490,1127,103,6,179,2024-03-15,Completed,Debit Card,
491,538,3015,6,99,2024-01-18,Cancelled,,
492,302,605,11,23,2023-03-29,In Progress,Credit Card,
493,2170,1789,8,43,2024-12-10,Cancelled,,
494,2046,3052,4,127,2023-12-09,In Progress,Credit Card,
495,549,3070,2,29,2025-04-01,Completed,Insurance,4.0
496,1916,3255,12,154,04/22/2025,Cancelled,,
497,1007,1311,2,102,2024-11-13,Completed,Debit Card,2.0
498,881,3194,1,158,2023-12-16,Completed,Credit Card,3.0
499,706,855,11,173,02/17/2023,Completed,Debit Card,
500,1285,2138,5,88,2023-06-02,Completed,Cash,1.0
501,1216,2162,5,141,2025-10-24,Completed,Insurance,2.0
502,2755,3202,8,116,2025-10-29,Completed,Credit Card,5.0
503,1432,2684,12,167,2024-04-10,In Progress,Cash,
504,1024,2703,5,131,2023-03-24,Completed,Cash,1.0
505,2562,345,8,117,2023-12-01,Completed,Insurance,
506,1317,2970,3,31,2024-01-19,Completed,Financing,2.0
507,258,45,6,41,2023-08-10,Completed,Debit Card,
508,1706,1750,4,19,2025-02-24,Completed,Financing,
509,2227,121,3,81,2024-09-12,Completed,Insurance,3.0
510,444,1945,2,172,2023-07-01,Completed,Financing,4.0
511,1532,2322,7,50,2025-11-10,Completed,Credit Card,
512,860,3218,5,170,2023-04-25,Completed,Cash,5.0
513,2922,2805,2,169,2024-05-19,Completed,Financing,
514,869,510,2,86,2024-07-15,Cancelled,,
515,18,2048,12,107,2025-04-03,Completed,Financing,2.0
516,2226,1098,10,25,2025-03-28,Cancelled,,
517,1544,2328,3,79,2023-07-13,Completed,Insurance,4.0
518,1049,3107,1,171,2023-09-22,In Progress,Credit Card,
519,1572,1031,12,79,2024-12-17,In Progress,Debit Card,
520,2610,1804,8,49,2023-10-06,Completed,Credit Card,3.0
521,2126,2606,10,135,2024-01-09,Completed,Insurance,3.0
522,610,2904,9,118,2025-10-18,Completed,Financing,2.0
523,1107,881,11,176,2024-11-26,Cancelled,,
524,2682,670,12,157,2024-06-06,Completed,Financing,4.0
525,2840,801,12,99,2025-12-18,Completed,Cash,
526,1320,2775,8,60,2024-05-23,Completed,Insurance,3.0
527,766,537,12,142,2024-05-06,Completed,Insurance,4.0
528,817,681,3,58,2025-08-27,Completed,Cash,4.0
529,55,2584,3,106,2023-04-26,In Progress,Debit Card,
530,1692,1107,1,35,2023-08-27,Completed,Insurance,3.0
531,1191,2823,6,107,2023-12-29,In Progress,Debit Card,
532,1611,3276,9,56,2025-05-09,Completed,Insurance,
533,29,1131,5,31,2025-01-15,Completed,Cash,
534,604,1190,3,120,2023-06-22,Completed,Financing,
535,2365,2326,6,43,2025-09-06,Completed,Credit Card,5.0
536,354,2944,5,77,2024-01-03,In Progress,Financing,
537,931,450,6,29,2023-06-02,Completed,Insurance,
538,961,2012,11,170,2023-12-22,In Progress,Debit Card,
539,881,2403,10,45,2025-10-23,In Progress,Debit Card,
540,806,1324,4,96,2025-12-17,In Progress,Financing,
541,123,3326,2,1,2025-01-07,Completed,Cash,3.0
542,506,1510,11,57,2023-06-04,Cancelled,,
543,1918,1967,10,61,2023-12-30,In Progress,Insurance,
544,2492,3330,9,51,2023-12-18,Completed,Credit Card,1.0
545,2242,575,5,62,2025-04-08,In Progress,Financing,
546,1255,2622,11,79,2025-02-25,In Progress,Credit Card,
547,1350,3351,11,162,2023-05-26,In Progress,Insurance,
548,2956,1724,12,7,2025-03-08,Completed,Financing,2.0
549,2291,3072,8,38,2024-09-25,Completed,Credit Card,4.0
550,2429,2449,12,3,2023-03-17,Completed,Cash,3.0
551,1048,2382,1,43,2023-07-29,Completed,Debit Card,2.0
552,2594,334,7,66,2023-04-01,Completed,Debit Card,4.0
553,143,677,9,131,2025-05-01,Cancelled,,
554,2781,2617,3,16,2023-08-20,In Progress,Credit Card,
555,352,1083,12,10,2024-08-27,Completed,Financing,4.0
556,177,2531,10,67,2025-07-16,Completed,Credit Card,3.0
557,271,348,5,101,07/06/2024,Completed,Insurance,
558,1934,2001,3,137,2024-05-20,Cancelled,,
559,2019,278,12,44,2024-12-25,Completed,Cash,5.0
560,1175,1120,8,179,2024-10-24,Completed,Insurance,5.0
561,2646,2064,3,81,2024-04-15,Completed,Financing,5.0
562,587,2627,9,112,03/03/2024,Completed,Cash,1.0
563,2388,166,6,173,2024-03-23,Completed,Cash,
564,2774,1150,4,88,2023-04-25,In Progress,Insurance,
565,2664,3040,1,142,2023-10-01,Completed,Financing,4.0
566,713,1743,12,108,2023-01-31,In Progress,Cash,
567,64,2771,8,125,2025-03-15,Completed,Credit Card,1.0
568,2479,234,2,100,2025-10-21,Completed,Debit Card,3.0
569,2190,426,9,34,2023-02-17,In Progress,Cash,
570,859,2386,5,156,2023-05-05,Completed,Cash,2.0
571,2527,1378,3,121,2024-07-20,Completed,Financing,
572,1937,3371,8,93,2025-05-04,In Progress,Cash,
573,2473,1880,4,65,2025-09-22,In Progress,Cash,
574,2115,2980,12,44,2023-11-13,Completed,Cash,5.0
575,2938,3398,5,152,2025-05-08,Completed,Credit Card,
576,2438,2015,6,123,2023-12-14,In Progress,Debit Card,
577,2333,2545,5,42,2025-05-26,Completed,Financing,3.0
578,360,2780,10,58,2023-04-19,Completed,Cash,
579,859,1793,1,23,2023-05-01,Completed,Credit Card,3.0
580,2318,588,7,82,2024-10-17,Completed,Financing,
581,2271,2897,4,64,2025-09-14,Completed,Financing,
582,591,289,5,43,2023-09-25,Cancelled,,
583,2115,244,9,102,2024-12-26,Completed,Debit Card,
584,854,1670,2,128,2023-05-22,Completed,Debit Card,5.0
585,1579,736,11,155,2025-02-22,In Progress,Debit Card,
586,2537,2700,4,27,2025-11-05,Completed,Financing,
587,2845,349,7,52,2023-04-09,In Progress,Debit Card,
588,2615,251,9,23,2025-02-04,Completed,Cash,
589,2186,2674,7,174,04/22/2023,Completed,Financing,1.0
590,2126,912,8,176,2023-04-09,Cancelled,,
591,2156,129,10,125,2024-05-07,In Progress,Insurance,
592,512,2043,8,107,2025-08-07,Completed,Insurance,3.0
593,2456,1428,5,15,2024-11-08,Completed,Financing,
594,1979,1356,12,29,2024-05-27,Completed,Credit Card,
595,136,2557,4,61,2024-10-07,Completed,Financing,2.0
596,1563,788,12,22,2024-05-25,Completed,Credit Card,
597,859,2683,9,8,2024-10-06,Completed,Debit Card,1.0
598,754,1771,3,113,2025-05-15,Completed,Credit Card,
599,717,506,12,130,2024-08-31,Completed,Debit Card,
600,2585,1721,5,66,2024-05-16,Cancelled,,
601,2623,1857,12,45,2025-07-17,Completed,Credit Card,3.0
602,1253,3380,8,171,2023-12-12,Completed,Debit Card,3.0
603,1876,2078,10,29,2024-02-27,Completed,Financing,
604,826,1084,9,151,2023-06-23,Completed,Cash,3.0
605,2962,339,7,18,2024-11-14,Completed,Financing,
606,1029,3426,7,111,2024-08-23,In Progress,Cash,
607,2017,592,4,19,2023-01-13,Completed,Debit Card,
608,222,640,12,138,2025-12-13,Completed,Cash,1.0
609,810,3226,2,125,2025-10-25,Completed,Cash,1.0
610,477,2806,5,12,2025-02-08,Completed,Financing,2.0
611,392,1735,8,88,2023-10-21,Cancelled,,
612,516,3043,3,15,2025-10-28,Cancelled,,
613,371,1269,11,9,2023-06-07,Completed,Insurance,
614,2993,2872,7,28,2023-03-29,Cancelled,,
615,89,908,11,125,2024-09-02,Completed,Debit Card,1.0
616,1755,1579,5,46,2024-12-17,Completed,Cash,5.0
617,2047,2915,11,144,2024-02-17,In Progress,Insurance,
618,1766,2816,9,91,2024-11-24,In Progress,Insurance,
619,1302,1603,9,92,2025-11-06,Completed,Credit Card,3.0
620,336,3424,7,108,2025-05-02,Completed,Financing,1.0
621,2958,2317,4,62,2025-05-11,In Progress,Insurance,
622,1060,2619,1,95,2024-11-30,Completed,Insurance,
623,258,294,4,107,2024-02-29,Completed,Debit Card,
624,2391,1522,2,102,2025-11-12,Completed,Credit Card,1.0
625,2955,596,11,116,2025-05-29,In Progress,Cash,
626,113,2286,12,142,2025-03-05,Completed,Insurance,5.0
627,2361,2571,10,22,2025-04-16,Cancelled,,
628,779,920,1,161,2024-12-12,Completed,Debit Card,2.0
629,1509,740,6,35,2023-06-10,Completed,Credit Card,
630,1520,1154,7,100,2023-01-21,Completed,Credit Card,1.0
631,222,2338,9,175,2025-05-20,Completed,Financing,3.0
632,398,927,7,39,2023-01-10,Completed,Credit Card,3.0
633,1131,1709,8,91,2024-02-27,Completed,Cash,3.0
634,817,681,10,17,12/02/2025,Completed,Cash,1.0
635,778,890,12,5,2023-11-23,Completed,Debit Card,
636,531,2146,3,178,2025-06-29,Completed,Debit Card,3.0
637,2410,522,11,106,2024-04-14,Cancelled,,
638,557,2281,9,63,2023-11-06,Completed,Financing,
639,871,1759,11,106,2024-11-05,Completed,Credit Card,2.0
640,2810,2661,11,25,2023-05-12,Cancelled,,
641,2782,671,9,155,2023-06-10,Completed,Debit Card,4.0
642,2358,1577,7,158,2024-04-13,Completed,Debit Card,2.0
643,536,649,7,72,2024-10-30,Completed,Debit Card,
644,349,2802,8,171,2023-04-11,Cancelled,,
645,2369,1140,1,56,2024-04-05,Completed,Debit Card,1.0
646,1566,2704,4,88,2023-11-15,Cancelled,,
647,548,2824,8,26,2024-11-06,Completed,Cash,
648,305,3303,12,104,2024-05-26,Completed,Financing,
649,845,3235,2,102,2023-09-15,Cancelled,,
650,1454,1164,10,155,2024-08-21,Cancelled,,
651,368,1457,3,129,2025-10-31,Completed,Credit Card,1.0
652,1203,1344,2,114,2024-07-20,Completed,Cash,2.0
653,739,1639,12,91,2023-06-23,Completed,Cash,
654,1566,683,3,146,2025-03-03,Completed,Cash,5.0
655,872,2730,1,144,2023-09-26,Completed,Financing,2.0
656,1812,2749,12,82,2024-06-08,Cancelled,,
657,855,3415,7,61,2025-03-20,Completed,Financing,3.0
658,541,2562,6,9,2023-02-03,Cancelled,,
659,1750,2387,2,103,2025-01-22,Completed,Financing,
660,1786,854,10,152,2025-01-16,In Progress,Insurance,
661,2770,3306,1,73,2023-08-28,Completed,Insurance,
662,1031,1569,2,105,2024-11-01,Cancelled,,
663,2671,2176,8,113,2025-12-31,Completed,Debit Card,
664,1633,916,11,141,2024-03-15,Completed,Credit Card,
665,1049,3107,10,123,2025-05-24,Completed,Debit Card,1.0
666,963,817,11,65,2025-06-27,Completed,Insurance,4.0
667,437,4,8,179,07/26/2023,Completed,Insurance,3.0
668,2731,2009,5,126,2024-02-01,Completed,Cash,
669,927,3354,8,20,2024-02-17,Completed,Financing,
670,516,3043,6,141,2024-07-08,In Progress,Insurance,
671,1125,3057,4,133,2023-04-13,Cancelled,,
672,642,1757,9,42,2023-09-13,Completed,Credit Card,
673,700,2416,3,108,2025-05-15,In Progress,Cash,
674,1459,2029,9,145,2023-04-10,Cancelled,,
675,1129,212,5,76,2023-01-29,In Progress,Cash,
676,1546,2492,8,19,2023-01-27,Completed,Credit Card,1.0
677,2264,1847,4,82,2025-11-29,Completed,Insurance,2.0
678,55,2584,5,103,2025-10-13,Completed,Debit Card,1.0
679,1511,2272,10,28,2024-07-19,Completed,Cash,4.0
680,2550,2040,2,28,2025-12-08,Completed,Credit Card,2.0
681,1473,2705,9,45,2024-06-02,Completed,Credit Card,
682,1678,2388,11,91,2023-03-27,Completed,Credit Card,2.0
683,794,2711,10,47,2024-08-01,Completed,Insurance,5.0
684,150,149,12,36,2024-04-12,Cancelled,,
685,484,2222,12,120,2025-07-05,Cancelled,,
686,1701,1763,1,135,2025-03-04,Cancelled,,
687,551,1312,2,80,02/18/2024,Cancelled,,
688,734,871,10,137,2025-08-21,Completed,Cash,2.0
689,2863,88,9,105,2023-07-24,Completed,Financing,5.0
690,2862,2803,8,98,2023-01-18,Completed,Debit Card,4.0
691,2549,502,6,142,2024-09-24,Completed,Debit Card,
692,2,432,2,15,2025-08-20,Completed,Insurance,4.0
693,698,2021,2,171,2023-10-07,In Progress,Financing,
694,2671,553,1,40,2024-04-11,Completed,Insurance,
695,2317,1794,5,160,2023-03-10,Completed,Debit Card,
696,1,3425,1,97,2024-03-04,Completed,Financing,5.0
697,1871,2636,3,121,2024-06-29,Cancelled,,
698,924,717,7,120,2024-10-24,Completed,Insurance,
699,1081,3447,7,179,2025-09-03,In Progress,Cash,
700,2866,1296,4,46,2025-07-15,Completed,Cash,3.0
701,30,2777,9,83,2025-12-25,Completed,Insurance,5.0
702,506,2349,1,94,2023-08-19,Cancelled,,
703,2841,3121,2,111,2023-08-18,Completed,Debit Card,5.0
704,1141,1411,2,74,2024-10-16,Completed,Insurance,3.0
705,1561,247,11,137,04/27/2025,Cancelled,,
706,1725,2493,9,54,2024-02-19,Completed,Financing,
707,2794,1778,6,125,2023-05-04,Completed,Insurance,
708,1738,2563,5,177,2024-12-05,Completed,Debit Card,5.0
709,363,618,4,93,2024-09-07,Completed,Cash,3.0
710,228,316,6,136,2024-11-21,Cancelled,,
711,2845,2614,3,140,04/04/2025,Completed,Debit Card,3.0
712,1619,2774,12,97,2023-10-25,Completed,Financing,4.0
713,2397,3166,3,97,2025-11-13,In Progress,Insurance,
714,124,3014,5,47,2025-09-12,Completed,Debit Card,1.0
715,111,857,11,72,2024-12-06,Completed,Insurance,2.0
716,2269,1693,9,49,2023-07-16,Completed,Financing,
717,670,2966,10,45,2024-07-28,Completed,Debit Card,
718,1331,3088,12,101,2023-01-02,In Progress,Debit Card,
719,2969,2807,10,25,2024-05-28,In Progress,Cash,
720,1438,1125,6,139,2025-01-23,Completed,Cash,5.0
721,2537,980,2,14,2024-06-19,Cancelled,,
722,2409,1422,7,41,2024-04-05,Completed,Insurance,3.0
723,1611,2736,5,115,2023-01-19,Completed,Financing,3.0
724,1773,1815,2,129,2025-05-23,Cancelled,,
725,2170,1789,11,38,2023-10-13,Completed,Cash,
726,2155,1712,3,81,2025-04-15,In Progress,Debit Card,
727,2474,1221,8,175,2025-03-02,Completed,Financing,
728,208,84,10,140,2023-12-15,In Progress,Financing,
729,2743,2450,11,171,2024-08-15,Completed,Debit Card,
730,1849,829,4,76,2023-02-03,In Progress,Credit Card,
731,2394,1922,3,39,2025-03-18,In Progress,Credit Card,
732,754,966,4,13,2025-04-09,Completed,Cash,4.0
733,403,1153,10,111,2023-06-15,Completed,Debit Card,
734,2927,2671,12,175,2024-03-31,In Progress,Credit Card,
735,2615,251,12,61,2023-07-20,Completed,Insurance,
736,233,3080,3,82,2025-12-09,Completed,Cash,5.0
737,1967,2604,6,97,2025-07-18,Completed,Financing,1.0
738,1759,2597,1,110,2025-11-13,Completed,Insurance,4.0
739,2246,3062,1,100,2023-05-04,Completed,Cash,1.0
740,514,2610,2,169,2025-06-24,Completed,Financing,5.0
741,679,434,12,35,2025-02-16,In Progress,Cash,
742,1655,298,1,126,2025-05-02,Completed,Cash,
743,834,1928,4,111,2023-10-30,In Progress,Debit Card,
744,2882,2799,5,135,2023-11-10,In Progress,Cash,
745,60,1090,12,4,2024-06-04,In Progress,Credit Card,
746,2627,2631,1,158,2025-08-08,Cancelled,,
747,720,99,3,7,2024-05-14,Completed,Credit Card,4.0
748,456,1821,2,60,2024-06-01,Completed,Debit Card,4.0
749,1046,3130,2,82,2024-06-05,Completed,Credit Card,
750,1611,3276,9,149,2023-12-06,Completed,Credit Card,2.0
751,582,2080,11,168,2023-05-28,Completed,Financing,3.0
752,1441,569,2,141,06/21/2025,In Progress,Debit Card,
753,1131,1709,10,12,2025-05-30,Completed,Credit Card,2.0
754,2317,2919,3,154,2024-07-24,Cancelled,,
755,984,2461,5,177,2024-05-03,Completed,Cash,
756,2233,3096,3,102,2025-09-23,Completed,Debit Card,5.0
757,1520,1154,5,174,2023-04-07,Cancelled,,
758,437,1974,11,54,2025-03-15,Completed,Financing,
759,1148,2996,9,5,2024-12-30,Cancelled,,
760,1885,108,9,25,2025-04-21,Completed,Insurance,2.0
761,1957,2420,11,6,2023-04-06,Completed,Credit Card,3.0
762,1812,2749,9,86,2025-10-11,Completed,Cash,
763,2772,514,4,27,2025-08-13,Completed,Credit Card,3.0
764,2436,1054,8,178,2024-04-19,Completed,Credit Card,3.0
765,470,2926,1,66,2023-03-02,Completed,Financing,5.0
766,1630,2818,5,173,2025-12-21,Completed,Debit Card,3.0
767,2925,2453,7,2,2025-04-09,Completed,Debit Card,1.0
768,1852,3144,5,38,08/20/2025,Completed,Credit Card,2.0
769,195,1788,9,40,2024-03-07,Completed,Debit Card,5.0
770,27,2561,5,149,2023-01-10,Completed,Cash,
771,2924,75,3,85,2025-03-21,Completed,Insurance,4.0
772,212,1716,9,14,2024-08-16,In Progress,Credit Card,
773,1021,1751,4,18,2025-03-30,Completed,Debit Card,
774,497,2653,9,63,2023-05-18,Completed,Cash,
775,1702,3400,9,57,04/16/2024,Cancelled,,
776,136,2557,6,35,2024-05-07,Completed,Insurance,
777,1891,2677,9,154,2024-12-09,Completed,Insurance,3.0
778,2074,2887,1,159,2023-07-10,Completed,Insurance,3.0
779,1137,1865,6,52,2024-07-11,Cancelled,,
780,345,2680,8,151,2025-08-06,Completed,Credit Card,4.0
781,2473,1880,9,94,2023-05-19,Completed,Insurance,3.0
782,202,2356,8,99,2025-07-12,Completed,Credit Card,3.0
783,1752,87,6,103,2025-08-20,Completed,Financing,
784,1084,210,9,29,2023-02-11,Completed,Insurance,3.0
785,871,1759,10,9,2024-07-23,In Progress,Debit Card,
786,2361,3298,2,130,2025-10-26,Completed,Insurance,4.0
787,2894,2361,10,130,2023-07-26,Completed,Debit Card,3.0
788,2031,3127,2,138,2023-09-01,Completed,Insurance,4.0
789,1179,1841,2,123,2023-10-25,Completed,Financing,5.0
790,1711,589,10,126,2023-08-29,Completed,Financing,5.0
791,860,2085,6,173,2023-12-04,Completed,Financing,1.0
792,2845,2614,9,179,2024-08-21,Completed,Financing,3.0
793,1355,792,8,72,2024-04-09,Completed,Insurance,
794,594,2170,6,127,2025-01-24,Completed,Credit Card,5.0
795,1989,3419,5,25,2024-06-06,Completed,Cash,
796,2072,243,12,114,2024-07-10,Completed,Credit Card,
797,2320,3172,2,80,2023-04-15,Cancelled,,
798,2388,166,8,106,2025-09-22,Completed,Debit Card,
799,1838,2302,9,79,2024-11-07,Cancelled,,
800,293,845,12,151,2024-07-01,Completed,Financing,5.0
801,533,612,6,165,2023-08-24,Cancelled,,
802,2210,1968,12,105,2024-02-04,Cancelled,,
803,61,1318,5,94,2025-07-01,Cancelled,,
804,336,3424,8,124,2024-05-13,In Progress,Credit Card,
805,2777,3439,12,151,2024-10-22,Completed,Debit Card,5.0
806,740,226,7,143,2025-10-11,Completed,Insurance,
807,2235,2602,2,58,2025-08-31,Completed,Cash,
808,898,647,6,16,2025-02-11,In Progress,Credit Card,
809,205,824,2,127,2025-04-17,Cancelled,,
810,302,605,8,40,2023-01-02,Completed,Financing,4.0
811,2498,421,8,84,05/30/2025,Completed,Cash,
812,2075,2853,8,156,2023-11-19,Completed,Cash,
813,2332,2244,11,105,2023-07-26,Completed,Debit Card,2.0
814,406,1796,1,80,2023-10-22,Cancelled,,
815,2557,295,7,82,2024-04-20,Completed,Insurance,
816,1947,1977,3,73,2024-11-18,Completed,Insurance,5.0
817,148,646,11,112,2023-04-02,Cancelled,,
818,553,1601,12,180,2023-08-09,Completed,Debit Card,1.0
819,1074,974,5,121,2023-03-02,Cancelled,,
820,985,554,3,111,2023-04-24,Cancelled,,
821,2186,1784,7,2,2024-10-23,Completed,Debit Card,
822,646,2570,11,106,2023-08-22,Cancelled,,
823,2863,1137,4,43,2024-11-16,Completed,Financing,1.0
824,754,1911,9,18,2023-01-25,Completed,Financing,
825,90,1364,8,58,2024-04-04,Completed,Insurance,5.0
826,2358,1577,5,96,2024-12-31,Completed,Credit Card,
827,926,124,8,90,2023-01-23,In Progress,Insurance,
828,2007,35,6,96,2023-11-17,Completed,Insurance,3.0
829,810,1185,2,88,2023-09-17,Cancelled,,
830,1563,2404,10,82,2025-06-07,Completed,Financing,
831,2089,1635,4,9,2024-10-04,Completed,Debit Card,
832,2323,1417,2,151,2025-01-19,Completed,Insurance,3.0
833,833,310,10,134,2024-02-16,Completed,Cash,
834,734,3421,3,69,2025-07-19,Cancelled,,
835,1859,1029,6,172,2025-12-21,Completed,Insurance,2.0
836,120,459,4,23,2024-07-04,Completed,Insurance,
837,1344,610,12,64,2025-06-02,Cancelled,,
838,1492,579,3,116,2024-06-19,In Progress,Financing,
839,156,389,1,177,2023-08-08,Completed,Financing,1.0
840,2348,2521,9,143,2024-07-12,Completed,Cash,
841,1385,3146,5,103,2023-09-02,Cancelled,,
842,2343,1997,10,4,2024-05-26,Completed,Credit Card,
843,645,2220,10,168,2023-01-25,Completed,Financing,
844,2070,495,5,73,2023-02-02,Completed,Credit Card,
845,35,137,9,13,2023-08-19,Cancelled,,
846,1331,2909,4,133,2024-11-29,In Progress,Insurance,
847,267,3320,10,28,2023-03-19,Completed,Credit Card,
848,903,2874,7,36,2024-09-13,Completed,Credit Card,
849,2948,1191,7,67,2025-07-06,Cancelled,,
850,1944,471,3,49,2024-12-11,Completed,Debit Card,
851,2720,3352,5,68,2025-11-08,Cancelled,,
852,1360,2828,12,45,2024-10-19,Completed,Financing,
853,2938,1003,4,67,2023-06-11,Cancelled,,
854,1664,1514,7,31,2024-12-25,Completed,Insurance,5.0
855,310,2588,2,148,2024-03-08,Completed,Credit Card,
856,2710,2054,10,26,2025-03-22,Completed,Cash,
857,2779,1580,3,34,2024-10-23,Completed,Debit Card,
858,181,606,5,25,2025-09-28,Completed,Insurance,
859,2995,892,11,93,2025-01-15,Cancelled,,
860,88,1314,9,4,2025-03-23,Completed,Financing,
861,1802,1006,5,95,2023-03-16,Completed,Cash,4.0
862,158,2110,9,131,2024-12-23,Completed,Debit Card,
863,704,2507,7,51,2025-02-02,Completed,Financing,2.0
864,391,1878,7,107,2023-12-01,Completed,Credit Card,4.0
865,1717,1395,4,53,2024-06-04,Completed,Financing,3.0
866,1861,1390,11,9,2025-08-21,In Progress,Debit Card,
867,2918,2106,1,128,2023-06-30,In Progress,Credit Card,
868,585,1723,3,5,2024-08-29,Completed,Insurance,5.0
869,1030,1173,5,94,2025-07-20,Completed,Cash,
870,1483,3437,11,160,2024-07-31,Cancelled,,
871,698,3044,4,180,2024-01-17,In Progress,Financing,
872,391,1767,11,147,2025-05-24,In Progress,Insurance,
873,1675,1729,11,66,2025-09-23,In Progress,Debit Card,
874,611,3077,1,16,2023-07-19,Completed,Financing,
875,2334,1026,4,45,2025-08-17,In Progress,Credit Card,
876,2966,2632,9,122,2025-07-04,Completed,Cash,2.0
877,2955,3060,5,55,2023-10-19,Completed,Financing,
878,946,1081,3,127,2025-01-07,In Progress,Debit Card,
879,2622,1868,8,173,2024-05-31,Completed,Debit Card,5.0
880,1858,2153,6,73,2024-01-18,Completed,Insurance,2.0
881,1520,2913,7,150,2024-01-24,Completed,Financing,5.0
882,964,1220,3,171,2023-02-02,Cancelled,,
883,1930,1357,12,129,2024-05-20,Completed,Cash,4.0
884,298,230,7,46,2024-05-15,Cancelled,,
885,1603,989,3,82,2023-04-22,Completed,Credit Card,4.0
886,2754,2426,5,114,2025-04-22,Cancelled,,
887,2527,2152,11,146,2023-05-20,Completed,Insurance,
888,1436,1697,12,147,2023-06-10,In Progress,Cash,
